seats,mm,pg,vs
4,0.052809497,0.105618994,"(0.7939890387484674, 0.7687215200756599, 0.5183430104985991, 0.7548485166159975)"
4,0.058110201,0.116220402,"(0.7647411852963241, 0.7687215200756599, 0.5183430104985991, 0.7826788918382527)"
4,0.032770993,0.065541985,"(0.7176325105145505, 0.7687215200756599, 0.5183430104985991, 0.836927049217786)"
4,0.047186976,0.094373953,"(0.8043242974702186, 0.7687215200756599, 0.5183430104985991, 0.7426936930060806)"
4,0.052932339,0.105864678,"(0.8043242974702186, 0.7687215200756599, 0.7543323811616495, 0.5070002467968694)"
4,0.052899798,0.105799595,"(0.8043242974702186, 0.762950364534293, 0.7599733700169932, 0.5070002467968694)"
4,0.052901032,0.105802064,"(0.8043242974702186, 0.762801283486307, 0.7601273880676419, 0.5070002467968694)"
4,0.052895612,0.105791225,"(0.8043242974702186, 0.7613920117091971, 0.7615149823190024, 0.5070002467968694)"
4,0.050600241,0.101200481,"(0.8087010868413805, 0.7565873133224901, 0.7615149823190024, 0.5070002467968694)"
4,0.04285736,0.085714721,"(0.5842349304482226, 0.7565873133224901, 0.7615149823190024, 0.7624379239640167)"
4,0.048865192,0.097730384,"(0.5121237116769841, 0.7565873133224901, 0.7615149823190024, 0.8105178151036315)"
4,0.048873487,0.097746975,"(0.5121237116769841, 0.7630915898036962, 0.7550438863268564, 0.8105178151036315)"
4,0.053277028,0.106554057,"(0.5004311296429746, 0.7630915898036962, 0.7609654682825414, 0.8105178151036315)"
4,0.05214305,0.104286099,"(0.5004311296429746, 0.7630915898036962, 0.7591022123593862, 0.8131904737501007)"
4,0.04875618,0.097512361,"(0.5004311296429746, 0.7630915898036962, 0.8201955139870809, 0.7525597754645256)"
4,0.045068818,0.090137637,"(0.7553259377434793, 0.5074149254732887, 0.8201955139870809, 0.7525597754645256)"
4,0.047593384,0.095186767,"(0.7553259377434793, 0.5040957444617875, 0.8201955139870809, 0.7593388549053574)"
4,0.047246715,0.09449343,"(0.7547558239670613, 0.5040957444617875, 0.821012075226595, 0.7593388549053574)"
4,0.057155331,0.114310662,"(0.7547558239670613, 0.5040957444617875, 0.7785246214888667, 0.8005633762741765)"
4,0.055139181,0.110278363,"(0.7547558239670613, 0.7736591534627687, 0.507294875733847, 0.8005633762741765)"
4,0.040860092,0.081720184,"(0.7547558239670613, 0.7483106786871755, 0.507294875733847, 0.832331258863378)"
4,-0.007596455,0.01519291,"(0.7547558239670613, 0.6609312392249044, 0.6137416237597323, 0.832331258863378)"
4,0.032735825,0.06547165,"(0.7547558239670613, 0.5237268054928977, 0.7322455395528805, 0.832331258863378)"
4,0.03871526,0.077430521,"(0.5099814190410185, 0.7649281796334685, 0.7322455395528805, 0.832331258863378)"
4,0.03912686,0.07825372,"(0.5099814190410185, 0.8315321166969261, 0.7322455395528805, 0.7657754363340612)"
4,0.036197508,0.072395016,"(0.5171200067526219, 0.8315321166969261, 0.7322455395528805, 0.761196616494222)"
3,0.048682701,0.097365401,"(0.7605597759213621, 0.8315321166969261, 0.4954934727523495, 0.761196616494222)"
4,0.017381059,0.034762118,"(0.5666880777711416, 0.8315321166969261, 0.7065478141669398, 0.761196616494222)"
4,0.043359597,0.086719195,"(0.5666880777711416, 0.7773364536144449, 0.7562663046589413, 0.761196616494222)"
4,0.042591197,0.085182395,"(0.7518411060112409, 0.7773364536144449, 0.5653364798731068, 0.761196616494222)"
4,0.015208813,0.030417627,"(0.6996485556404808, 0.8346734388126034, 0.5653364798731068, 0.761196616494222)"
4,0.017203965,0.034407931,"(0.7041617923486184, 0.8312060676943779, 0.5653364798731068, 0.761196616494222)"
4,-0.017988999,0.035977998,"(0.7041617923486184, 0.8312060676943779, 0.6362319485637753, 0.6913202284970023)"
4,-0.017533219,0.035066438,"(0.6709820826693124, 0.8312060676943779, 0.6362319485637753, 0.7263230577334284)"
4,-0.018016985,0.03603397,"(0.696372632463721, 0.8312060676943779, 0.6362319485637753, 0.6989974446089962)"
4,-0.020151365,0.040302731,"(0.8363289609805021, 0.69295800296977, 0.6362319485637753, 0.6989974446089962)"
4,-0.020715587,0.041431174,"(0.6976155068597005, 0.69295800296977, 0.6362319485637753, 0.8372039088357612)"
4,-0.020574744,0.041149487,"(0.8370664554842421, 0.69295800296977, 0.6362319485637753, 0.6980414264671116)"
4,-0.009500693,0.019001387,"(0.8370664554842421, 0.69295800296977, 0.7159588630077459, 0.6098531844499586)"
4,-0.006466401,0.012932801,"(0.8370664554842421, 0.7793669339645979, 0.6416871037157593, 0.6098531844499586)"
4,0.01019096,0.020381919,"(0.8370664554842421, 0.7793669339645979, 0.6821235384721674, 0.5836601788391519)"
4,0.034321425,0.068642849,"(0.8370664554842421, 0.7793669339645979, 0.5395365263016279, 0.7345217465068651)"
4,0.034016214,0.068032428,"(0.8375614359296977, 0.7793669339645979, 0.5395365263016279, 0.7337958840007125)"
4,0.034002997,0.068005994,"(0.8374483337385589, 0.7793669339645979, 0.5395365263016279, 0.7336299134613824)"
4,0.036952309,0.073904618,"(0.8374483337385589, 0.7793669339645979, 0.5262782806248327, 0.7321689154300339)"
4,0.000920795,0.001841591,"(0.8374483337385589, 0.7793669339645979, 0.5910438921964942, 0.652808473894706)"
4,0.03681669,0.073633381,"(0.8374483337385589, 0.7793669339645979, 0.7267042947230565, 0.521356133511999)"
4,0.032568193,0.065136386,"(0.8374483337385589, 0.7793669339645979, 0.7292375881559946, 0.5408834154463212)"
4,0.03267389,0.06534778,"(0.541373551465576, 0.7793669339645979, 0.7292375881559946, 0.8365354108647372)"
4,0.034612685,0.06922537,"(0.7189903440097353, 0.7793669339645979, 0.5233711271831475, 0.8365354108647372)"
4,0.037856377,0.075712754,"(0.7238494151996917, 0.7793669339645979, 0.5152554295260705, 0.8365354108647372)"
4,0.037825789,0.075651579,"(0.7242621696753615, 0.7788318282708504, 0.5152554295260705, 0.8365354108647372)"
4,-0.012624902,0.025249805,"(0.6246297659607253, 0.7788318282708504, 0.6318337390777714, 0.8365354108647372)"
4,0.03883451,0.077669021,"(0.5259710667161253, 0.7788318282708504, 0.7390126904627268, 0.8365354108647372)"
4,0.037092681,0.074185362,"(0.5259710667161253, 0.7788318282708504, 0.7351070723218339, 0.8395971095639884)"
4,0.039195614,0.078391229,"(0.5259710667161253, 0.7788318282708504, 0.7398861218151492, 0.8359644262095364)"
4,0.039202243,0.078404486,"(0.5249636862919728, 0.7788318282708504, 0.7398861218151492, 0.8369452922760252)"
4,0.039168924,0.078337848,"(0.5249636862919728, 0.7638318461174802, 0.7547528291825489, 0.8369452922760252)"
4,-0.004210046,0.010090011,"(0.6779687095102358, 0.6126164308978342, 0.7547528291825489, 0.8369452922760252)"
4,-0.005021195,0.010042389,"(0.6550386472428871, 0.6126164308978342, 0.7744382977408288, 0.8369452922760252)"
4,0.000560356,0.001120711,"(0.6550386472428871, 0.6735990915816458, 0.7744382977408288, 0.7581192760535387)"
4,0.004384735,0.008769469,"(0.6468220887113002, 0.680680048961306, 0.7744382977408288, 0.7581192760535387)"
4,0.004637677,0.009275354,"(0.7747307538891105, 0.680680048961306, 0.6455178635722179, 0.7581192760535387)"
4,0.01496799,0.02993598,"(0.7747307538891105, 0.680680048961306, 0.824877286678264, 0.5706615555932723)"
4,0.015147287,0.030294574,"(0.8245645185752387, 0.680680048961306, 0.7751351723926663, 0.5706615555932723)"
4,0.022949431,0.045898862,"(0.8245645185752387, 0.6931481494037005, 0.7751351723926663, 0.5519210799584632)"
4,0.022719777,0.045439555,"(0.8245645185752387, 0.6929169172434179, 0.7751351723926663, 0.5526084613197418)"
4,0.023958294,0.047916588,"(0.8245645185752387, 0.5552347447268624, 0.7751351723926663, 0.7004972661283864)"
4,0.014037481,0.028074963,"(0.8245645185752387, 0.5772633531896625, 0.7574805306617618, 0.7004972661283864)"
4,0.009317406,0.018634812,"(0.7813840200891267, 0.6393241534834455, 0.7574805306617618, 0.7004972661283864)"
4,0.000644028,0.00706291,"(0.7813840200891267, 0.6554424544889058, 0.7574805306617618, 0.6819220543952872)"
4,-0.010355,0.020710001,"(0.8141129231576506, 0.6554424544889058, 0.7574805306617618, 0.640230063029415)"
4,-0.009196546,0.018393091,"(0.7999778589615854, 0.6554424544889058, 0.7574805306617618, 0.649731308411215)"
4,-0.010228004,0.020456009,"(0.8386234661268495, 0.6554424544889058, 0.7574805306617618, 0.6152115364947329)"
4,-0.014798159,0.029596319,"(0.8386234661268495, 0.6236321575088831, 0.7574805306617618, 0.6455824557450277)"
4,-0.018353785,0.03670757,"(0.6351169512354197, 0.6236321575088831, 0.7574805306617618, 0.8423804644684211)"
4,-0.012642736,0.025285472,"(0.8316293788311314, 0.6236321575088831, 0.7574805306617618, 0.6472100613721967)"
4,-0.013418984,0.026837967,"(0.838975005416478, 0.6236321575088831, 0.7574805306617618, 0.6514506980802792)"
4,0.022718494,0.045436988,"(0.7494990708719258, 0.6236321575088831, 0.7574805306617618, 0.7224875936925713)"
4,0.025596078,0.051192155,"(0.7494990708719258, 0.771434808508434, 0.5981675450689055, 0.7224875936925713)"
4,0.028327318,0.056654636,"(0.7552322829010867, 0.771434808508434, 0.5929757953852967, 0.7224875936925713)"
4,0.033082091,0.066164182,"(0.7798435375772176, 0.771434808508434, 0.5817504999477966, 0.7224875936925713)"
4,0.037247978,0.074495955,"(0.550304700790284, 0.771434808508434, 0.7946257912836773, 0.7224875936925713)"
4,0.036944819,0.073889638,"(0.5717366821322503, 0.771434808508434, 0.7744064445799382, 0.7224875936925713)"
4,0.034758836,0.069517672,"(0.5760673008884346, 0.7670214961814054, 0.7744064445799382, 0.7224875936925713)"
4,0.034584956,0.069169912,"(0.8014779549683242, 0.7670214961814054, 0.5496913118711414, 0.7224875936925713)"
4,0.034594379,0.069188758,"(0.8014000450416635, 0.7669812786164965, 0.5496913118711414, 0.7224875936925713)"
4,0.028302385,0.05660477,"(0.8014000450416635, 0.7669812786164965, 0.7119431680941738, 0.5643148614077003)"
4,0.028252749,0.056505497,"(0.8014000450416635, 0.7668910422368518, 0.7119431680941738, 0.5644231704377757)"
4,0.013573554,0.027147108,"(0.683137877606125, 0.7668910422368518, 0.831311533379241, 0.5644231704377757)"
4,0.001506357,0.005304295,"(0.5914230780411032, 0.7668910422368518, 0.831311533379241, 0.6618689962534846)"
4,0.001217144,0.005467045,"(0.5914230780411032, 0.76614986599858, 0.8317272080827235, 0.6618689962534846)"
4,0.0263911,0.0527822,"(0.5914230780411032, 0.76614986599858, 0.7125741347109216, 0.7817365223172184)"
4,0.026374871,0.052749742,"(0.5914230780411032, 0.7714871250488385, 0.7071719590920978, 0.7817365223172184)"
4,0.030220142,0.060440283,"(0.5760083658347209, 0.7714871250488385, 0.7071719590920978, 0.7817701519936976)"
4,0.032606118,0.065212235,"(0.7109676667797319, 0.7714871250488385, 0.5702601693538195, 0.7817701519936976)"
4,0.03336655,0.066733099,"(0.7109676667797319, 0.7714871250488385, 0.7961582599944249, 0.552830333136673)"
4,0.030570828,0.061141655,"(0.7109676667797319, 0.7714871250488385, 0.7704789389344608, 0.5876761702938869)"
4,0.030298528,0.060597056,"(0.7231939976346378, 0.7714871250488385, 0.7571634098814445, 0.5876761702938869)"
4,0.007606162,0.015212325,"(0.6832596815371523, 0.7714871250488385, 0.7571634098814445, 0.6385113167017207)"
4,0.006809008,0.013618015,"(0.7069150278510272, 0.7714871250488385, 0.7303194441134515, 0.6385113167017207)"
4,0.006934188,0.013868375,"(0.7387761952884323, 0.7714871250488385, 0.6989589964825675, 0.6385113167017207)"
4,0.007293149,0.014586298,"(0.6904199865703982, 0.7714871250488385, 0.7487510512733886, 0.6385113167017207)"
4,0.019248655,0.03849731,"(0.6904199865703982, 0.7714871250488385, 0.5958765821965677, 0.7890359098079243)"
4,0.023070455,0.04614091,"(0.5864032268007644, 0.7714871250488385, 0.6962338308118823, 0.7890359098079243)"
4,0.002017239,0.004034477,"(0.5864032268007644, 0.7714871250488385, 0.6602513836512776, 0.8372663277278061)"
4,-0.00437397,0.00874794,"(0.6568138008225773, 0.7714871250488385, 0.6085304777701259, 0.8372663277278061)"
4,-0.004178806,0.008357612,"(0.6574378059856892, 0.7714871250488385, 0.6085304777701259, 0.8371096766101881)"
4,-0.004235598,0.008471197,"(0.837321813237908, 0.7714871250488385, 0.6085304777701259, 0.6574227721063601)"
4,0.028108142,0.056216283,"(0.837321813237908, 0.7714871250488385, 0.7058528477433441, 0.5275855928633163)"
4,0.023418574,0.046837148,"(0.837321813237908, 0.7714871250488385, 0.5524017388610964, 0.7119107229500242)"
4,0.010923982,0.021847964,"(0.837321813237908, 0.576486635516731, 0.7455936538370064, 0.7119107229500242)"
4,0.010263394,0.020526789,"(0.837321813237908, 0.576486635516731, 0.7498867430076875, 0.7049752834411352)"
4,0.019625568,0.039251135,"(0.8162462125588381, 0.576486635516731, 0.7662598356100272, 0.7049752834411352)"
3,0.056165709,0.112331418,"(0.8162462125588381, 0.49399396991371847, 0.7662598356100272, 0.7686431833490004)"
3,0.046613678,0.093227356,"(0.8380196251230028, 0.49399396991371847, 0.7498251227603593, 0.7686431833490004)"
4,0.011674708,0.023349416,"(0.8380196251230028, 0.5728806842821468, 0.6889559583003938, 0.7686431833490004)"
4,0.012035276,0.024070552,"(0.8380196251230028, 0.6926232376567931, 0.5751056924456591, 0.7686431833490004)"
4,0.030702707,0.061405415,"(0.8380196251230028, 0.5272053162607885, 0.7193925875085793, 0.7686431833490004)"
4,-0.004710796,0.009421592,"(0.8380196251230028, 0.661036036036036, 0.6105027784961429, 0.7686431833490004)"
4,-0.016477385,0.032954771,"(0.8380196251230028, 0.6331913540472465, 0.6297244541893392, 0.7686431833490004)"
4,-0.009385438,0.018770876,"(0.8380196251230028, 0.6125578964442122, 0.6443925854250858, 0.7686431833490004)"
3,0.045545715,0.091091429,"(0.8380196251230028, 0.7417624292549737, 0.49020312856913223, 0.7686431833490004)"
3,0.04562785,0.091255701,"(0.8380196251230028, 0.7714237010520543, 0.49020312856913223, 0.7393104543904998)"
3,0.041892252,0.083784503,"(0.8380196251230028, 0.7714237010520543, 0.7318694541521326, 0.49770452353930045)"
4,0.016845693,0.033691387,"(0.8380196251230028, 0.7714237010520543, 0.7014858189929891, 0.5675071216648174)"
4,0.017173885,0.034347769,"(0.8368502599353504, 0.7714237010520543, 0.7014858189929891, 0.5673637214761819)"
4,0.017106681,0.034213362,"(0.7012960607884802, 0.7714237010520543, 0.8369293154732669, 0.5673637214761819)"
4,0.040961997,0.081923994,"(0.5049107471701819, 0.7714237010520543, 0.8369293154732669, 0.7342643486934926)"
4,0.021953386,0.043906771,"(0.5600299713629785, 0.7714237010520543, 0.8369293154732669, 0.7133491278951023)"
4,0.040715111,0.081430221,"(0.7287981978550272, 0.7714237010520543, 0.8369293154732669, 0.5004321409682537)"
4,0.040709938,0.081419876,"(0.7287685094834921, 0.771432698290421, 0.8369293154732669, 0.5004321409682537)"
3,0.046172311,0.092344621,"(0.4981174535854936, 0.771432698290421, 0.8369293154732669, 0.748303313445821)"
3,0.045557173,0.091114347,"(0.49944947346068846, 0.7703041688435359, 0.8369293154732669, 0.748303313445821)"
4,0.006094643,0.012189285,"(0.5793465329707682, 0.7703041688435359, 0.8369293154732669, 0.6703502497522364)"
4,-0.009178981,0.018357961,"(0.6427560140063459, 0.7703041688435359, 0.8369293154732669, 0.6128467894357548)"
4,0.011885477,0.023770953,"(0.5737685512628915, 0.7703041688435359, 0.8369293154732669, 0.6879356045694661)"
4,0.012985365,0.025970731,"(0.8188344382137702, 0.7703041688435359, 0.5874638741883421, 0.6879356045694661)"
4,0.012363492,0.024726984,"(0.8188344382137702, 0.7703041688435359, 0.591415594623721, 0.6893998317433611)"
4,0.021809309,0.043618619,"(0.8188344382137702, 0.7703041688435359, 0.6955886486804516, 0.5598211417179021)"
4,0.013248544,0.026497087,"(0.8188344382137702, 0.7556940781587149, 0.6955886486804516, 0.5794541141302931)"
4,0.003978071,0.007956141,"(0.6780010270049639, 0.7556940781587149, 0.8383287083414894, 0.5794541141302931)"
4,0.040400733,0.080801467,"(0.7467703546762788, 0.7556940781587149, 0.8383287083414894, 0.5025327905924921)"
4,0.044874952,0.089749904,"(0.8293329601206721, 0.7556940781587149, 0.7556714808932902, 0.5025327905924921)"
4,0.027251347,0.054502694,"(0.8293329601206721, 0.7556940781587149, 0.7368645576902756, 0.5542202883325407)"
4,0.005713766,0.011427532,"(0.8293329601206721, 0.7556940781587149, 0.5919741061073505, 0.6884680513343794)"
4,0.030087177,0.060174353,"(0.8293329601206721, 0.7556940781587149, 0.7330833855533015, 0.5390957968682548)"
4,0.033559448,0.067118895,"(0.8293329601206721, 0.7556940781587149, 0.7332686744368824, 0.5253920021488768)"
4,0.033636525,0.06727305,"(0.8261382511370868, 0.7556940781587149, 0.7332686744368824, 0.5282784024489727)"
4,0.025637139,0.051274277,"(0.8407264354155835, 0.7556940781587149, 0.7158593143855181, 0.5282784024489727)"
4,-0.00054174,0.008406015,"(0.8407264354155835, 0.7057028100534418, 0.7158593143855181, 0.5830026497220556)"
4,-0.000890957,0.008422484,"(0.7049879067558945, 0.8414083994549377, 0.7158593143855181, 0.5830026497220556)"
4,-0.019345248,0.038690497,"(0.7049879067558945, 0.8414083994549377, 0.6874222379955862, 0.6283827383462929)"
4,0.008154017,0.016308033,"(0.7049879067558945, 0.8414083994549377, 0.734731055413787, 0.565694496427881)"
4,0.002962677,0.005925355,"(0.7049879067558945, 0.8414083994549377, 0.5812309666249285, 0.7295021684408456)"
4,0.003195914,0.006391828,"(0.7049879067558945, 0.5820908262041941, 0.8396155923325614, 0.7295021684408456)"
4,0.003216246,0.006432491,"(0.7050271910495819, 0.5820487850300493, 0.8396155923325614, 0.7295021684408456)"
4,0.010281679,0.020563358,"(0.7050271910495819, 0.5820487850300493, 0.7453856229181033, 0.8272373121872993)"
4,-0.027270199,0.054540398,"(0.7050271910495819, 0.660187413162101, 0.6733167388078918, 0.8272373121872993)"
4,-0.028547099,0.057094198,"(0.7050271910495819, 0.6555651235691943, 0.6733167388078918, 0.8369672024403815)"
4,-0.027910423,0.055820847,"(0.6541443625627116, 0.7061531328652801, 0.6733167388078918, 0.8369672024403815)"
4,-0.024931244,0.049862487,"(0.6474693251533742, 0.7061531328652801, 0.6733167388078918, 0.8317255214325752)"
4,-0.025254473,0.050508946,"(0.6443876847612344, 0.7061531328652801, 0.6733167388078918, 0.8361000779538958)"
4,0.019874304,0.039748609,"(0.754463983466068, 0.7061531328652801, 0.545019820571667, 0.8361000779538958)"
4,0.02367316,0.047346319,"(0.8297477831136488, 0.7061531328652801, 0.545019820571667, 0.7633071097864361)"
4,0.021238255,0.042476509,"(0.8297477831136488, 0.7061531328652801, 0.7679596393397555, 0.5594119707051175)"
